ID	ndens	temp	phi	nedens	heat	cool
100	1.00000e-04	3.16228e+03	1.000e+03	1.05000e-04	2.10360e-30	2.45930e-33
101	3.16228e-04	3.16228e+03	1.000e+03	3.12000e-04	6.73080e-30	2.18000e-32
102	1.00000e-03	3.16228e+03	1.000e+03	8.52000e-04	2.19190e-29	1.75060e-31
103	3.16228e-03	3.16228e+03	1.000e+03	2.09000e-03	7.26800e-29	1.22880e-30
104	1.00000e-02	3.16228e+03	1.000e+03	4.57000e-03	2.40970e-28	8.16470e-30
105	3.16228e-02	3.16228e+03	1.000e+03	9.21000e-03	7.89070e-28	6.50010e-29
106	1.00000e-01	3.16228e+03	1.000e+03	1.76000e-02	2.54210e-27	7.22050e-28
107	3.16228e-01	3.16228e+03	1.000e+03	3.26000e-02	8.02930e-27	9.58170e-27
108	1.00000e+00	3.16228e+03	1.000e+03	5.90000e-02	2.48860e-26	1.27060e-25
109	3.16228e+00	3.16228e+03	1.000e+03	1.05000e-01	7.61360e-26	1.56900e-24
110	1.00000e+01	3.16228e+03	1.000e+03	1.85000e-01	2.31590e-25	1.76280e-23
111	3.16228e+01	3.16228e+03	1.000e+03	3.19000e-01	7.04550e-25	1.79640e-22
112	1.00000e+02	3.16228e+03	1.000e+03	5.34000e-01	2.15070e-24	1.68600e-21
113	3.16228e+02	3.16228e+03	1.000e+03	8.58000e-01	6.58960e-24	1.46220e-20
114	1.00000e+03	3.16228e+03	1.000e+03	1.30000e+00	2.02050e-23	1.10950e-19
115	3.16228e+03	3.16228e+03	1.000e+03	1.81000e+00	6.16350e-23	6.33480e-19
116	1.00000e+04	3.16228e+03	1.000e+03	2.30000e+00	1.88550e-22	2.60070e-18
117	3.16228e+04	3.16228e+03	1.000e+03	4.00000e+00	5.88770e-22	8.09970e-18
118	1.00000e+05	3.16228e+03	1.000e+03	1.14000e+01	1.86090e-21	2.39730e-17
119	3.16228e+05	3.16228e+03	1.000e+03	2.39000e+01	5.88390e-21	1.36320e-16
120	1.00000e+06	3.16228e+03	1.000e+03	4.34000e+01	1.85780e-20	1.01030e-15
121	3.16228e+06	3.16228e+03	1.000e+03	7.35000e+01	5.86000e-20	6.40510e-15
122	1.00000e+07	3.16228e+03	1.000e+03	1.16000e+02	1.84910e-19	2.98340e-14
123	3.16228e+07	3.16228e+03	1.000e+03	1.69000e+02	5.84840e-19	1.11220e-13
124	1.00000e+08	3.16228e+03	1.000e+03	1.25000e+02	1.85670e-18	3.79440e-13
125	3.16228e+08	3.16228e+03	1.000e+03	2.45000e+02	5.87630e-18	1.23390e-12
126	1.00000e+09	3.16228e+03	1.000e+03	5.56000e+02	1.85880e-17	3.97690e-12
127	3.16228e+09	3.16228e+03	1.000e+03	1.36000e+03	5.87810e-17	1.28070e-11
128	1.00000e+10	3.16228e+03	1.000e+03	3.18000e+03	1.85880e-16	4.13050e-11
129	3.16228e+10	3.16228e+03	1.000e+03	6.97000e+03	5.87810e-16	1.34250e-10
130	1.00000e+11	3.16228e+03	1.000e+03	1.46000e+04	1.85890e-15	4.47730e-10
131	3.16228e+11	3.16228e+03	1.000e+03	3.00000e+04	5.87910e-15	1.59790e-09
132	1.00000e+12	3.16228e+03	1.000e+03	6.27000e+04	1.85940e-14	6.41350e-09
133	1.00000e-04	3.16228e+03	1.000e+04	1.09000e-04	2.14200e-30	3.47440e-33
