ID	ndens	temp	phi	nedens	heat	cool
30	3.16228e+10	3.16228e+03	1.000e+00	5.56000e+03	6.24840e-17	1.02340e-09
31	1.00000e+11	3.16228e+03	1.000e+00	1.59000e+04	1.97590e-16	3.37440e-09
32	3.16228e+11	3.16228e+03	1.000e+00	4.82000e+04	6.24890e-16	1.19400e-08
33	1.00000e+12	3.16228e+03	1.000e+00	1.50000e+05	1.97630e-15	5.03900e-08
34	1.00000e-04	3.16228e+03	1.000e+01	5.39000e-05	1.57510e-30	4.81580e-33
35	3.16228e-04	3.16228e+03	1.000e+01	1.21000e-04	4.47770e-30	3.28330e-32
36	1.00000e-03	3.16228e+03	1.000e+01	2.59000e-04	1.28330e-29	2.23200e-31
37	3.16228e-03	3.16228e+03	1.000e+01	5.32000e-04	3.70870e-29	1.57530e-30
38	1.00000e-02	3.16228e+03	1.000e+01	1.06000e-03	1.06870e-28	1.19250e-29
39	3.16228e-02	3.16228e+03	1.000e+01	2.04000e-03	3.03600e-28	9.66140e-29
40	1.00000e-01	3.16228e+03	1.000e+01	3.86000e-03	8.46030e-28	8.12250e-28
41	3.16228e-01	3.16228e+03	1.000e+01	7.17000e-03	2.31650e-27	6.91290e-27
42	1.00000e+00	3.16228e+03	1.000e+01	1.30000e-02	6.26200e-27	5.92320e-26
43	3.16228e+00	3.16228e+03	1.000e+01	2.31000e-02	1.67930e-26	5.12300e-25
44	1.00000e+01	3.16228e+03	1.000e+01	3.93000e-02	4.48050e-26	4.47660e-24
45	3.16228e+01	3.16228e+03	1.000e+01	6.29000e-02	1.18790e-25	3.92390e-23
46	1.00000e+02	3.16228e+03	1.000e+01	9.30000e-02	3.08910e-25	3.43130e-22
47	3.16228e+02	3.16228e+03	1.000e+01	1.26000e-01	8.06710e-25	4.01980e-21
48	1.00000e+03	3.16228e+03	1.000e+01	1.53000e-01	2.19640e-24	4.33190e-20
49	3.16228e+03	3.16228e+03	1.000e+01	1.74000e-01	6.72310e-24	3.82670e-19
50	1.00000e+04	3.16228e+03	1.000e+01	1.68000e-01	2.12210e-23	2.61440e-18
51	3.16228e+04	3.16228e+03	1.000e+01	3.32000e-01	6.71730e-23	2.26640e-17
52	1.00000e+05	3.16228e+03	1.000e+01	8.76000e-01	2.12400e-22	1.92010e-16
53	3.16228e+05	3.16228e+03	1.000e+01	2.13000e+00	6.71650e-22	1.50690e-15
54	1.00000e+06	3.16228e+03	1.000e+01	5.06000e+00	2.12410e-21	1.01490e-14
55	3.16228e+06	3.16228e+03	1.000e+01	1.14000e+01	6.71770e-21	5.51190e-14
56	1.00000e+07	3.16228e+03	1.000e+01	2.52000e+01	2.12450e-20	2.34210e-13
57	3.16228e+07	3.16228e+03	1.000e+01	5.32000e+01	6.71860e-20	8.47160e-13
58	1.00000e+08	3.16228e+03	1.000e+01	1.09000e+02	2.12490e-19	2.86210e-12
59	3.16228e+08	3.16228e+03	1.000e+01	2.20000e+02	6.72060e-19	9.40200e-12
60	1.00000e+09	3.16228e+03	1.000e+01	4.52000e+02	2.12540e-18	3.04770e-11
61	3.16228e+09	3.16228e+03	1.000e+01	9.62000e+02	6.72130e-18	9.82790e-11
62	1.00000e+10	3.16228e+03	1.000e+01	2.21000e+03	2.12550e-17	3.16670e-10
63	3.16228e+10	3.16228e+03	1.000e+01	5.65000e+03	6.72130e-17	1.02340e-09
64	1.00000e+11	3.16228e+03	1.000e+01	1.60000e+04	2.12550e-16	3.37470e-09
65	3.16228e+11	3.16228e+03	1.000e+01	4.84000e+04	6.72200e-16	1.19420e-08
66	1.00000e+12	3.16228e+03	1.000e+01	1.50000e+05	2.12590e-15	5.03950e-08
67	1.00000e-04	3.16228e+03	1.000e+02	8.57000e-05	1.90670e-30	8.16540e-33
68	3.16228e-04	3.16228e+03	1.000e+02	2.11000e-04	5.55050e-30	6.05120e-32
69	1.00000e-03	3.16228e+03	1.000e+02	4.68000e-04	1.58660e-29	4.07980e-31
70	3.16228e-03	3.16228e+03	1.000e+02	9.62000e-04	4.54960e-29	2.66120e-30
71	1.00000e-02	3.16228e+03	1.000e+02	1.88000e-03	1.32170e-28	1.79420e-29
72	3.16228e-02	3.16228e+03	1.000e+02	3.56000e-03	3.84530e-28	1.30110e-28
73	1.00000e-01	3.16228e+03	1.000e+02	6.58000e-03	1.10480e-27	1.01390e-27
74	3.16228e-01	3.16228e+03	1.000e+02	1.20000e-02	3.12000e-27	8.23430e-27
75	1.00000e+00	3.16228e+03	1.000e+02	2.15000e-02	8.69200e-27	6.80940e-26
76	3.16228e+00	3.16228e+03	1.000e+02	3.78000e-02	2.40440e-26	5.70080e-25
77	1.00000e+01	3.16228e+03	1.000e+02	6.47000e-02	6.64290e-26	4.84810e-24
78	3.16228e+01	3.16228e+03	1.000e+02	1.06000e-01	1.83660e-25	4.18620e-23
79	1.00000e+02	3.16228e+03	1.000e+02	1.63000e-01	5.04870e-25	3.66270e-22
80	3.16228e+02	3.16228e+03	1.000e+02	2.31000e-01	1.37980e-24	4.02090e-21
81	1.00000e+03	3.16228e+03	1.000e+02	2.96000e-01	3.91300e-24	4.79870e-20
82	3.16228e+03	3.16228e+03	1.000e+02	3.53000e-01	1.14460e-23	4.25430e-19
83	1.00000e+04	3.16228e+03	1.000e+02	4.39000e-01	3.61790e-23	3.37960e-18
84	3.16228e+04	3.16228e+03	1.000e+02	9.26000e-01	1.14280e-22	2.37630e-17
85	1.00000e+05	3.16228e+03	1.000e+02	1.23000e+00	3.61230e-22	1.83740e-16
86	3.16228e+05	3.16228e+03	1.000e+02	2.60000e+00	1.14390e-21	1.50230e-15
87	1.00000e+06	3.16228e+03	1.000e+02	5.94000e+00	3.61750e-21	1.00890e-14
88	3.16228e+06	3.16228e+03	1.000e+02	1.34000e+01	1.14400e-20	5.45970e-14
89	1.00000e+07	3.16228e+03	1.000e+02	3.09000e+01	3.61820e-20	2.30800e-13
90	3.16228e+07	3.16228e+03	1.000e+02	6.89000e+01	1.14430e-19	8.32110e-13
91	1.00000e+08	3.16228e+03	1.000e+02	1.45000e+02	3.61950e-19	2.81250e-12
92	3.16228e+08	3.16228e+03	1.000e+02	2.98000e+02	1.14480e-18	9.26940e-12
93	1.00000e+09	3.16228e+03	1.000e+02	6.06000e+02	3.62070e-18	3.01800e-11
94	3.16228e+09	3.16228e+03	1.000e+02	1.26000e+03	1.14500e-17	9.77100e-11
95	1.00000e+10	3.16228e+03	1.000e+02	2.73000e+03	3.62100e-17	3.15820e-10
96	3.16228e+10	3.16228e+03	1.000e+02	6.46000e+03	1.14510e-16	1.02300e-09
97	1.00000e+11	3.16228e+03	1.000e+02	1.71000e+04	3.62120e-16	3.37800e-09
98	3.16228e+11	3.16228e+03	1.000e+02	4.95000e+04	1.14530e-15	1.19580e-08
99	1.00000e+12	3.16228e+03	1.000e+02	1.51000e+05	3.62230e-15	5.04510e-08
100	1.00000e-04	3.16228e+03	1.000e+03	1.06000e-04	2.10960e-30	1.13160e-32
101	3.16228e-04	3.16228e+03	1.000e+03	3.12000e-04	6.75480e-30	9.75880e-32
102	1.00000e-03	3.16228e+03	1.000e+03	8.54000e-04	2.20100e-29	8.06170e-31
103	3.16228e-03	3.16228e+03	1.000e+03	2.09000e-03	7.29730e-29	5.95130e-30
104	1.00000e-02	3.16228e+03	1.000e+03	4.57000e-03	2.41820e-28	3.97060e-29
105	3.16228e-02	3.16228e+03	1.000e+03	9.20000e-03	7.91450e-28	2.56510e-28
106	1.00000e-01	3.16228e+03	1.000e+03	1.76000e-02	2.54900e-27	1.72360e-27
107	3.16228e-01	3.16228e+03	1.000e+03	3.25000e-02	8.04990e-27	1.24650e-26
108	1.00000e+00	3.16228e+03	1.000e+03	5.89000e-02	2.49490e-26	9.59850e-26
109	3.16228e+00	3.16228e+03	1.000e+03	1.05000e-01	7.63270e-26	7.62520e-25
110	1.00000e+01	3.16228e+03	1.000e+03	1.84000e-01	2.32160e-25	6.15790e-24
111	3.16228e+01	3.16228e+03	1.000e+03	3.17000e-01	7.05890e-25	5.07230e-23
112	1.00000e+02	3.16228e+03	1.000e+03	5.28000e-01	2.14920e-24	4.28500e-22
113	3.16228e+02	3.16228e+03	1.000e+03	8.38000e-01	6.51850e-24	3.66680e-21
114	1.00000e+03	3.16228e+03	1.000e+03	1.23000e+00	1.96390e-23	3.88840e-20
115	3.16228e+03	3.16228e+03	1.000e+03	1.67000e+00	6.03740e-23	4.56530e-19
116	1.00000e+04	3.16228e+03	1.000e+03	2.13000e+00	1.87080e-22	3.66080e-18
117	3.16228e+04	3.16228e+03	1.000e+03	3.35000e+00	5.86120e-22	2.54220e-17
118	1.00000e+05	3.16228e+03	1.000e+03	8.04000e+00	1.85370e-21	1.89440e-16
119	3.16228e+05	3.16228e+03	1.000e+03	1.57000e+01	5.86150e-21	1.46120e-15
120	1.00000e+06	3.16228e+03	1.000e+03	2.71000e+01	1.85540e-20	1.00750e-14
121	3.16228e+06	3.16228e+03	1.000e+03	2.24000e+01	5.86530e-20	5.40550e-14
122	1.00000e+07	3.16228e+03	1.000e+03	4.77000e+01	1.85550e-19	2.27080e-13
123	3.16228e+07	3.16228e+03	1.000e+03	1.12000e+02	5.86920e-19	8.09960e-13
124	1.00000e+08	3.16228e+03	1.000e+03	2.66000e+02	1.85660e-18	2.71530e-12
125	3.16228e+08	3.16228e+03	1.000e+03	5.92000e+02	5.87250e-18	8.93580e-12
126	1.00000e+09	3.16228e+03	1.000e+03	1.24000e+03	1.85730e-17	2.92390e-11
127	3.16228e+09	3.16228e+03	1.000e+03	2.54000e+03	5.87390e-17	9.55270e-11
128	1.00000e+10	3.16228e+03	1.000e+03	5.19000e+03	1.85760e-16	3.11770e-10
129	3.16228e+10	3.16228e+03	1.000e+03	1.09000e+04	5.87440e-16	1.01900e-09
130	1.00000e+11	3.16228e+03	1.000e+03	2.42000e+04	1.85780e-15	3.39280e-09
131	3.16228e+11	3.16228e+03	1.000e+03	5.92000e+04	5.87600e-15	1.20790e-08
132	1.00000e+12	3.16228e+03	1.000e+03	1.61000e+05	1.85860e-14	5.09450e-08
133	1.00000e-04	3.16228e+03	1.000e+04	1.09000e-04	2.14770e-30	2.02330e-32
134	3.16228e-04	3.16228e+03	1.000e+04	3.42000e-04	7.12670e-30	1.47210e-31
135	1.00000e-03	3.16228e+03	1.000e+04	1.06000e-03	2.56800e-29	1.12740e-30
136	3.16228e-03	3.16228e+03	1.000e+04	3.12000e-03	1.07550e-28	9.74100e-30
137	1.00000e-02	3.16228e+03	1.000e+04	8.54000e-03	5.17360e-28	8.04680e-29
138	3.16228e-02	3.16228e+03	1.000e+04	2.08000e-02	2.49760e-27	5.92840e-28
139	1.00000e-01	3.16228e+03	1.000e+04	4.56000e-02	1.08490e-26	3.92900e-27
140	3.16228e-01	3.16228e+03	1.000e+04	9.16000e-02	4.20210e-26	2.49900e-26
141	1.00000e+00	3.16228e+03	1.000e+04	1.75000e-01	1.49850e-25	1.63420e-25
142	3.16228e+00	3.16228e+03	1.000e+04	3.22000e-01	5.07210e-25	1.14430e-24
143	1.00000e+01	3.16228e+03	1.000e+04	5.81000e-01	1.66420e-24	8.61500e-24
144	3.16228e+01	3.16228e+03	1.000e+04	1.03000e+00	5.36600e-24	6.81550e-23
145	1.00000e+02	3.16228e+03	1.000e+04	1.81000e+00	1.71460e-23	5.53210e-22
146	3.16228e+02	3.16228e+03	1.000e+04	3.10000e+00	5.45380e-23	4.50750e-21
147	1.00000e+03	3.16228e+03	1.000e+04	5.15000e+00	1.72730e-22	3.55440e-20
148	3.16228e+03	3.16228e+03	1.000e+04	8.12000e+00	5.41360e-22	2.55380e-19
149	1.00000e+04	3.16228e+03	1.000e+04	1.19000e+01	1.68700e-21	2.52750e-18
150	3.16228e+04	3.16228e+03	1.000e+04	1.69000e+01	5.32040e-21	2.39870e-17
151	1.00000e+05	3.16228e+03	1.000e+04	3.03000e+01	1.68030e-20	1.81620e-16
152	3.16228e+05	3.16228e+03	1.000e+04	5.86000e+01	5.30970e-20	1.37310e-15
153	1.00000e+06	3.16228e+03	1.000e+04	1.04000e+02	1.67770e-19	9.40890e-15
154	3.16228e+06	3.16228e+03	1.000e+04	1.69000e+02	5.30190e-19	5.21780e-14
155	1.00000e+07	3.16228e+03	1.000e+04	2.00000e+02	1.67700e-18	2.21390e-13
156	3.16228e+07	3.16228e+03	1.000e+04	2.19000e+02	5.31000e-18	8.01440e-13
157	1.00000e+08	3.16228e+03	1.000e+04	4.60000e+02	1.68040e-17	2.66880e-12
158	3.16228e+08	3.16228e+03	1.000e+04	1.10000e+03	5.31560e-17	8.69650e-12
159	1.00000e+09	3.16228e+03	1.000e+04	2.63000e+03	1.68130e-16	2.82340e-11
160	3.16228e+09	3.16228e+03	1.000e+04	5.87000e+03	5.31880e-16	9.21210e-11
161	1.00000e+10	3.16228e+03	1.000e+04	1.23000e+04	1.68390e-15	3.02760e-10
162	3.16228e+10	3.16228e+03	1.000e+04	2.52000e+04	5.34350e-15	1.00300e-09
163	1.00000e+11	3.16228e+03	1.000e+04	5.14000e+04	1.70740e-14	3.40350e-09
164	3.16228e+11	3.16228e+03	1.000e+04	1.07000e+05	5.55280e-14	1.24340e-08
165	1.00000e+12	3.16228e+03	1.000e+04	2.32000e+05	1.85820e-13	5.35200e-08
166	1.00000e-04	3.16228e+03	1.000e+05	1.10000e-04	2.15250e-30	2.62870e-32
167	3.16228e-04	3.16228e+03	1.000e+05	3.46000e-04	7.17930e-30	2.40610e-31
168	1.00000e-03	3.16228e+03	1.000e+05	1.09000e-03	2.64080e-29	2.02030e-30
169	3.16228e-03	3.16228e+03	1.000e+05	3.42000e-03	1.19660e-28	1.47080e-29
170	1.00000e-02	3.16228e+03	1.000e+05	1.06000e-02	7.15430e-28	1.12660e-28
171	3.16228e-02	3.16228e+03	1.000e+05	3.12000e-02	5.07620e-27	9.72710e-28
172	1.00000e-01	3.16228e+03	1.000e+05	8.54000e-02	3.49030e-26	8.00720e-27
173	3.16228e-01	3.16228e+03	1.000e+05	2.08000e-01	2.01780e-25	5.83050e-26
174	1.00000e+00	3.16228e+03	1.000e+05	4.55000e-01	9.51730e-25	3.75560e-25
175	3.16228e+00	3.16228e+03	1.000e+05	9.15000e-01	3.83130e-24	2.28020e-24
176	1.00000e+01	3.16228e+03	1.000e+05	1.74000e+00	1.39360e-23	1.42460e-23
177	3.16228e+01	3.16228e+03	1.000e+05	3.22000e+00	4.77510e-23	9.79930e-23
178	1.00000e+02	3.16228e+03	1.000e+05	5.81000e+00	1.58150e-22	7.43100e-22
179	3.16228e+02	3.16228e+03	1.000e+05	1.03000e+01	5.14050e-22	5.83290e-21
180	1.00000e+03	3.16228e+03	1.000e+05	1.81000e+01	1.65430e-21	4.39660e-20
181	3.16228e+03	3.16228e+03	1.000e+05	3.09000e+01	5.29460e-21	2.97200e-19
182	1.00000e+04	3.16228e+03	1.000e+05	5.13000e+01	1.68560e-20	1.74320e-18
183	3.16228e+04	3.16228e+03	1.000e+05	8.12000e+01	5.30590e-20	9.26150e-18
184	1.00000e+05	3.16228e+03	1.000e+05	1.25000e+02	1.66040e-19	1.00600e-16
185	3.16228e+05	3.16228e+03	1.000e+05	2.11000e+02	5.24920e-19	1.06550e-15
186	1.00000e+06	3.16228e+03	1.000e+05	3.68000e+02	1.66020e-18	8.10000e-15
187	3.16228e+06	3.16228e+03	1.000e+05	6.37000e+02	5.25010e-18	4.74250e-14
188	1.00000e+07	3.16228e+03	1.000e+05	1.07000e+03	1.66050e-17	2.10250e-13
189	3.16228e+07	3.16228e+03	1.000e+05	1.71000e+03	5.24940e-17	7.73650e-13
190	1.00000e+08	3.16228e+03	1.000e+05	1.54000e+03	1.66100e-16	2.58580e-12
191	3.16228e+08	3.16228e+03	1.000e+05	2.19000e+03	5.25800e-16	8.64310e-12
192	1.00000e+09	3.16228e+03	1.000e+05	4.58000e+03	1.66380e-15	2.79250e-11
193	3.16228e+09	3.16228e+03	1.000e+05	1.10000e+04	5.26420e-15	9.04920e-11
194	1.00000e+10	3.16228e+03	1.000e+05	2.65000e+04	1.66700e-14	2.95730e-10
195	3.16228e+10	3.16228e+03	1.000e+05	5.93000e+04	5.29490e-14	9.81780e-10
196	1.00000e+11	3.16228e+03	1.000e+05	1.24000e+05	1.69700e-13	3.38460e-09
197	3.16228e+11	3.16228e+03	1.000e+05	2.52000e+05	5.56690e-13	1.28080e-08
198	1.00000e+12	3.16228e+03	1.000e+05	5.01000e+05	1.90570e-12	5.83610e-08
199	1.00000e-04	3.16228e+03	1.000e+06	1.10000e-04	2.15670e-30	2.87590e-32
200	3.16228e-04	3.16228e+03	1.000e+06	3.47000e-04	7.19040e-30	2.78680e-31
201	1.00000e-03	3.16228e+03	1.000e+06	1.10000e-03	2.65060e-29	2.62600e-30
202	3.16228e-03	3.16228e+03	1.000e+06	3.46000e-03	1.21470e-28	2.40510e-29
203	1.00000e-02	3.16228e+03	1.000e+06	1.09000e-02	7.57510e-28	2.01970e-28
204	3.16228e-02	3.16228e+03	1.000e+06	3.42000e-02	6.03590e-27	1.46980e-27
205	1.00000e-01	3.16228e+03	1.000e+06	1.06000e-01	5.30170e-26	1.12350e-26
206	3.16228e-01	3.16228e+03	1.000e+06	3.12000e-01	4.50830e-25	9.62150e-26
207	1.00000e+00	3.16228e+03	1.000e+06	8.54000e-01	3.32190e-24	7.74080e-25
208	3.16228e+00	3.16228e+03	1.000e+06	2.08000e+00	1.96990e-23	5.37040e-24
209	1.00000e+01	3.16228e+03	1.000e+06	4.55000e+00	9.38420e-23	3.21010e-23
210	3.16228e+01	3.16228e+03	1.000e+06	9.15000e+00	3.79430e-22	1.80370e-22
211	1.00000e+02	3.16228e+03	1.000e+06	1.74000e+01	1.38320e-21	1.08280e-21
212	3.16228e+02	3.16228e+03	1.000e+06	3.22000e+01	4.74560e-21	7.34080e-21
213	1.00000e+03	3.16228e+03	1.000e+06	5.81000e+01	1.57330e-20	5.18200e-20
214	3.16228e+03	3.16228e+03	1.000e+06	1.03000e+02	5.11840e-20	3.39130e-19
215	1.00000e+04	3.16228e+03	1.000e+06	1.81000e+02	1.64850e-19	1.97250e-18
216	3.16228e+04	3.16228e+03	1.000e+06	3.10000e+02	5.27960e-19	1.02830e-17
217	1.00000e+05	3.16228e+03	1.000e+06	5.16000e+02	1.68220e-18	4.68890e-17
218	3.16228e+05	3.16228e+03	1.000e+06	8.35000e+02	5.30670e-18	2.02040e-16
219	1.00000e+06	3.16228e+03	1.000e+06	1.33000e+03	1.65860e-17	2.96940e-15
220	3.16228e+06	3.16228e+03	1.000e+06	2.21000e+03	5.24150e-17	3.41380e-14
221	1.00000e+07	3.16228e+03	1.000e+06	3.77000e+03	1.65830e-16	1.78980e-13
222	3.16228e+07	3.16228e+03	1.000e+06	6.43000e+03	5.24680e-16	7.05750e-13
223	1.00000e+08	3.16228e+03	1.000e+06	1.08000e+04	1.65950e-15	2.48730e-12
224	3.16228e+08	3.16228e+03	1.000e+06	1.73000e+04	5.24720e-15	8.36640e-12
225	1.00000e+09	3.16228e+03	1.000e+06	2.05000e+04	1.66010e-14	2.73680e-11
226	3.16228e+09	3.16228e+03	1.000e+06	2.20000e+04	5.25660e-14	9.04620e-11
227	1.00000e+10	3.16228e+03	1.000e+06	4.58000e+04	1.66530e-13	2.95550e-10
228	3.16228e+10	3.16228e+03	1.000e+06	1.10000e+05	5.29000e-13	9.82210e-10
229	1.00000e+11	3.16228e+03	1.000e+06	2.66000e+05	1.69570e-12	3.41200e-09
230	3.16228e+11	3.16228e+03	1.000e+06	5.95000e+05	5.56590e-12	1.32310e-08
231	1.00000e+12	3.16228e+03	1.000e+06	1.23000e+06	1.90870e-11	6.34260e-08
232	1.00000e-04	3.16228e+03	1.000e+07	1.12000e-04	2.18270e-30	2.84870e-32
233	3.16228e-04	3.16228e+03	1.000e+07	3.50000e-04	7.23700e-30	2.87190e-31
234	1.00000e-03	3.16228e+03	1.000e+07	1.10000e-03	2.66110e-29	2.87340e-30
235	3.16228e-03	3.16228e+03	1.000e+07	3.47000e-03	1.21920e-28	2.78590e-29
236	1.00000e-02	3.16228e+03	1.000e+07	1.10000e-02	7.63430e-28	2.62560e-28
237	3.16228e-02	3.16228e+03	1.000e+07	3.46000e-02	6.18280e-27	2.40450e-27
238	1.00000e-01	3.16228e+03	1.000e+07	1.09000e-01	5.69180e-26	2.01800e-26
239	3.16228e-01	3.16228e+03	1.000e+07	3.42000e-01	5.44290e-25	1.46290e-25
240	1.00000e+00	3.16228e+03	1.000e+07	1.06000e+00	5.11650e-24	1.09670e-24
241	3.16228e+00	3.16228e+03	1.000e+07	3.12000e+00	4.45150e-23	8.86820e-24
242	1.00000e+01	3.16228e+03	1.000e+07	8.54000e+00	3.30520e-22	6.39760e-23
243	3.16228e+01	3.16228e+03	1.000e+07	2.08000e+01	1.96520e-21	3.90170e-22
244	1.00000e+02	3.16228e+03	1.000e+07	4.55000e+01	9.37150e-21	2.14180e-21
245	3.16228e+02	3.16228e+03	1.000e+07	9.15000e+01	3.79100e-20	1.17370e-20
246	1.00000e+03	3.16228e+03	1.000e+07	1.74000e+02	1.38240e-19	6.70020e-20
247	3.16228e+03	3.16228e+03	1.000e+07	3.22000e+02	4.74400e-19	3.88430e-19
248	1.00000e+04	3.16228e+03	1.000e+07	5.81000e+02	1.57320e-18	2.22530e-18
249	3.16228e+04	3.16228e+03	1.000e+07	1.03000e+03	5.12000e-18	1.21580e-17
250	1.00000e+05	3.16228e+03	1.000e+07	1.81000e+03	1.64970e-17	5.94830e-17
251	3.16228e+05	3.16228e+03	1.000e+07	3.10000e+03	5.28550e-17	2.56310e-16
252	1.00000e+06	3.16228e+03	1.000e+07	5.20000e+03	1.68480e-16	1.04600e-15
253	3.16228e+06	3.16228e+03	1.000e+07	8.44000e+03	5.31570e-16	4.68850e-15
254	1.00000e+07	3.16228e+03	1.000e+07	1.34000e+04	1.65930e-15	6.33800e-14
255	3.16228e+07	3.16228e+03	1.000e+07	2.23000e+04	5.24420e-15	5.17950e-13
256	1.00000e+08	3.16228e+03	1.000e+07	3.78000e+04	1.65920e-14	2.15980e-12
257	3.16228e+08	3.16228e+03	1.000e+07	6.45000e+04	5.24910e-14	7.76960e-12
258	1.00000e+09	3.16228e+03	1.000e+07	1.08000e+05	1.66010e-13	2.66350e-11
259	3.16228e+09	3.16228e+03	1.000e+07	1.74000e+05	5.24680e-13	8.95910e-11
260	1.00000e+10	3.16228e+03	1.000e+07	2.50000e+05	1.65930e-12	2.98280e-10
261	3.16228e+10	3.16228e+03	1.000e+07	2.21000e+05	5.27370e-12	9.91830e-10
262	1.00000e+11	3.16228e+03	1.000e+07	4.57000e+05	1.68830e-11	3.48380e-09
263	3.16228e+11	3.16228e+03	1.000e+07	1.10000e+06	5.51920e-11	1.38760e-08
264	1.00000e+12	3.16228e+03	1.000e+07	2.65000e+06	1.88430e-10	6.96410e-08
265	1.00000e-04	3.16228e+03	1.000e+08	1.17000e-04	2.23800e-30	2.89280e-32
266	3.16228e-04	3.16228e+03	1.000e+08	3.63000e-04	7.44180e-30	2.85580e-31
267	1.00000e-03	3.16228e+03	1.000e+08	1.12000e-03	2.72750e-29	2.84680e-30
268	3.16228e-03	3.16228e+03	1.000e+08	3.50000e-03	1.24040e-28	2.87130e-29
269	1.00000e-02	3.16228e+03	1.000e+08	1.10000e-02	7.70710e-28	2.87310e-28
270	3.16228e-02	3.16228e+03	1.000e+08	3.47000e-02	6.22090e-27	2.78550e-27
271	1.00000e-01	3.16228e+03	1.000e+08	1.10000e-01	5.74710e-26	2.62470e-26
272	3.16228e-01	3.16228e+03	1.000e+08	3.46000e-01	5.58640e-25	2.40150e-25
273	1.00000e+00	3.16228e+03	1.000e+08	1.09000e+00	5.50350e-24	2.00520e-24
274	3.16228e+00	3.16228e+03	1.000e+08	3.42000e+00	5.38370e-23	1.41060e-23
275	1.00000e+01	3.16228e+03	1.000e+08	1.06000e+01	5.09820e-22	9.48500e-23
276	3.16228e+01	3.16228e+03	1.000e+08	3.12000e+01	4.44630e-21	6.54500e-22
277	1.00000e+02	3.16228e+03	1.000e+08	8.54000e+01	3.30420e-20	4.27860e-21
278	3.16228e+02	3.16228e+03	1.000e+08	2.08000e+02	1.96540e-19	2.57030e-20
279	1.00000e+03	3.16228e+03	1.000e+08	4.55000e+02	9.37590e-19	1.41950e-19
280	3.16228e+03	3.16228e+03	1.000e+08	9.15000e+02	3.79480e-18	7.48870e-19
281	1.00000e+04	3.16228e+03	1.000e+08	1.74000e+03	1.38520e-17	3.87200e-18
282	3.16228e+04	3.16228e+03	1.000e+08	3.22000e+03	4.76450e-17	1.93320e-17
283	1.00000e+05	3.16228e+03	1.000e+08	5.81000e+03	1.58280e-16	9.04660e-17
284	3.16228e+05	3.16228e+03	1.000e+08	1.03000e+04	5.17440e-16	3.99320e-16
