ID	ndens	temp	phi	nedens	heat	cool
22	3.16228e+06	3.16228e+03	1.000e+00	1.18000e+01	6.26450e-21	7.71960e-15
23	1.00000e+07	3.16228e+03	1.000e+00	1.10000e+01	1.98110e-20	3.22880e-14
24	3.16228e+07	3.16228e+03	1.000e+00	2.56000e+01	6.26510e-20	1.14800e-13
25	1.00000e+08	3.16228e+03	1.000e+00	5.74000e+01	1.98170e-19	3.81180e-13
26	3.16228e+08	3.16228e+03	1.000e+00	1.29000e+02	6.26760e-19	1.23510e-12
27	1.00000e+09	3.16228e+03	1.000e+00	2.81000e+02	1.98220e-18	3.96570e-12
28	3.16228e+09	3.16228e+03	1.000e+00	5.93000e+02	6.26840e-18	1.27600e-11
29	1.00000e+10	3.16228e+03	1.000e+00	1.24000e+03	1.98230e-17	4.14410e-11
30	3.16228e+10	3.16228e+03	1.000e+00	2.64000e+03	6.26890e-17	1.36380e-10
31	1.00000e+11	3.16228e+03	1.000e+00	5.88000e+03	1.98250e-16	4.58170e-10
32	3.16228e+11	3.16228e+03	1.000e+00	1.44000e+04	6.26930e-16	1.58840e-09
33	1.00000e+12	3.16228e+03	1.000e+00	3.96000e+04	1.98270e-15	6.04530e-09
34	1.00000e-04	3.16228e+03	1.000e+01	5.49000e-05	1.58090e-30	9.68090e-34
35	3.16228e-04	3.16228e+03	1.000e+01	1.24000e-04	4.48930e-30	6.55250e-33
36	1.00000e-03	3.16228e+03	1.000e+01	2.64000e-04	1.28440e-29	4.97930e-32
37	3.16228e-03	3.16228e+03	1.000e+01	5.42000e-04	3.70750e-29	4.86560e-31
38	1.00000e-02	3.16228e+03	1.000e+01	1.08000e-03	1.06810e-28	6.07760e-30
39	3.16228e-02	3.16228e+03	1.000e+01	2.08000e-03	3.03460e-28	8.42050e-29
40	1.00000e-01	3.16228e+03	1.000e+01	3.93000e-03	8.46010e-28	1.14960e-27
41	3.16228e-01	3.16228e+03	1.000e+01	7.29000e-03	2.31780e-27	1.45390e-26
42	1.00000e+00	3.16228e+03	1.000e+01	1.33000e-02	6.27040e-27	1.65840e-25
43	3.16228e+00	3.16228e+03	1.000e+01	2.36000e-02	1.68350e-26	1.71180e-24
44	1.00000e+01	3.16228e+03	1.000e+01	4.05000e-02	4.50460e-26	1.63870e-23
45	3.16228e+01	3.16228e+03	1.000e+01	6.58000e-02	1.20510e-25	1.47640e-22
46	1.00000e+02	3.16228e+03	1.000e+01	9.99000e-02	3.23170e-25	1.23760e-21
47	3.16228e+02	3.16228e+03	1.000e+01	1.39000e-01	8.68360e-25	9.00700e-21
48	1.00000e+03	3.16228e+03	1.000e+01	1.67000e-01	2.31440e-24	4.78520e-20
49	3.16228e+03	3.16228e+03	1.000e+01	1.84000e-01	6.76570e-24	2.16000e-19
50	1.00000e+04	3.16228e+03	1.000e+01	2.34000e-01	2.11980e-23	1.13690e-18
51	3.16228e+04	3.16228e+03	1.000e+01	6.51000e-01	6.69690e-23	4.31090e-18
52	1.00000e+05	3.16228e+03	1.000e+01	2.39000e+00	2.11930e-22	2.17390e-17
53	3.16228e+05	3.16228e+03	1.000e+01	5.08000e+00	6.68830e-22	1.60690e-16
54	1.00000e+06	3.16228e+03	1.000e+01	8.55000e+00	2.10380e-21	1.22850e-15
55	3.16228e+06	3.16228e+03	1.000e+01	1.18000e+01	6.62420e-21	7.33280e-15
56	1.00000e+07	3.16228e+03	1.000e+01	1.14000e+01	2.11360e-20	3.22690e-14
57	3.16228e+07	3.16228e+03	1.000e+01	2.62000e+01	6.68430e-20	1.14760e-13
58	1.00000e+08	3.16228e+03	1.000e+01	5.86000e+01	2.11430e-19	3.81070e-13
59	3.16228e+08	3.16228e+03	1.000e+01	1.33000e+02	6.68700e-19	1.23490e-12
60	1.00000e+09	3.16228e+03	1.000e+01	2.93000e+02	2.11480e-18	3.96500e-12
61	3.16228e+09	3.16228e+03	1.000e+01	6.23000e+02	6.68790e-18	1.27510e-11
62	1.00000e+10	3.16228e+03	1.000e+01	1.30000e+03	2.11500e-17	4.13690e-11
63	3.16228e+10	3.16228e+03	1.000e+01	2.76000e+03	6.68840e-17	1.36000e-10
64	1.00000e+11	3.16228e+03	1.000e+01	6.11000e+03	2.11510e-16	4.57060e-10
65	3.16228e+11	3.16228e+03	1.000e+01	1.47000e+04	6.68890e-16	1.58870e-09
66	1.00000e+12	3.16228e+03	1.000e+01	4.00000e+04	2.11540e-15	6.05280e-09
67	1.00000e-04	3.16228e+03	1.000e+02	8.44000e-05	1.88270e-30	1.71610e-33
68	3.16228e-04	3.16228e+03	1.000e+02	2.14000e-04	5.52770e-30	1.24450e-32
69	1.00000e-03	3.16228e+03	1.000e+02	4.84000e-04	1.58430e-29	8.09670e-32
70	3.16228e-03	3.16228e+03	1.000e+02	1.00000e-03	4.53290e-29	5.41020e-31
71	1.00000e-02	3.16228e+03	1.000e+02	1.97000e-03	1.31280e-28	4.58100e-30
72	3.16228e-02	3.16228e+03	1.000e+02	3.74000e-03	3.81410e-28	5.35230e-29
73	1.00000e-01	3.16228e+03	1.000e+02	6.94000e-03	1.09510e-27	7.42490e-28
74	3.16228e-01	3.16228e+03	1.000e+02	1.26000e-02	3.09010e-27	1.03690e-26
75	1.00000e+00	3.16228e+03	1.000e+02	2.27000e-02	8.59320e-27	1.34470e-25
76	3.16228e+00	3.16228e+03	1.000e+02	4.01000e-02	2.37000e-26	1.56200e-24
77	1.00000e+01	3.16228e+03	1.000e+02	6.90000e-02	6.52320e-26	1.62810e-23
78	3.16228e+01	3.16228e+03	1.000e+02	1.15000e-01	1.80060e-25	1.55800e-22
79	1.00000e+02	3.16228e+03	1.000e+02	1.80000e-01	4.99790e-25	1.38640e-21
80	3.16228e+02	3.16228e+03	1.000e+02	2.64000e-01	1.39460e-24	1.11020e-20
81	1.00000e+03	3.16228e+03	1.000e+02	3.49000e-01	3.89310e-24	7.09920e-20
82	3.16228e+03	3.16228e+03	1.000e+02	4.07000e-01	1.10330e-23	3.54570e-19
83	1.00000e+04	3.16228e+03	1.000e+02	4.93000e-01	3.44890e-23	1.54960e-18
84	3.16228e+04	3.16228e+03	1.000e+02	1.23000e+00	1.08930e-22	5.44770e-18
85	1.00000e+05	3.16228e+03	1.000e+02	4.25000e+00	3.44360e-22	2.35560e-17
86	3.16228e+05	3.16228e+03	1.000e+02	8.87000e+00	1.08750e-21	1.65470e-16
87	1.00000e+06	3.16228e+03	1.000e+02	1.53000e+01	3.42630e-21	1.22890e-15
88	3.16228e+06	3.16228e+03	1.000e+02	2.35000e+01	1.08140e-20	7.23750e-15
89	1.00000e+07	3.16228e+03	1.000e+02	2.69000e+01	3.43930e-20	3.22800e-14
90	3.16228e+07	3.16228e+03	1.000e+02	3.04000e+01	1.08760e-19	1.14490e-13
91	1.00000e+08	3.16228e+03	1.000e+02	6.68000e+01	3.44060e-19	3.80530e-13
92	3.16228e+08	3.16228e+03	1.000e+02	1.57000e+02	1.08820e-18	1.23450e-12
93	1.00000e+09	3.16228e+03	1.000e+02	3.70000e+02	3.44140e-18	3.96660e-12
94	3.16228e+09	3.16228e+03	1.000e+02	8.24000e+02	1.08830e-17	1.27330e-11
95	1.00000e+10	3.16228e+03	1.000e+02	1.76000e+03	3.44160e-17	4.11250e-11
96	3.16228e+10	3.16228e+03	1.000e+02	3.70000e+03	1.08840e-16	1.34390e-10
97	1.00000e+11	3.16228e+03	1.000e+02	7.86000e+03	3.44180e-16	4.50920e-10
98	3.16228e+11	3.16228e+03	1.000e+02	1.75000e+04	1.08850e-15	1.58950e-09
99	1.00000e+12	3.16228e+03	1.000e+02	4.36000e+04	3.44230e-15	6.11810e-09
100	1.00000e-04	3.16228e+03	1.000e+03	1.00000e-04	2.03920e-30	2.25310e-33
101	3.16228e-04	3.16228e+03	1.000e+03	2.99000e-04	6.48080e-30	2.03300e-32
102	1.00000e-03	3.16228e+03	1.000e+03	8.39000e-04	2.09760e-29	1.68810e-31
103	3.16228e-03	3.16228e+03	1.000e+03	2.12000e-03	6.90380e-29	1.22070e-30
104	1.00000e-02	3.16228e+03	1.000e+03	4.74000e-03	2.27370e-28	7.86590e-30
105	3.16228e-02	3.16228e+03	1.000e+03	9.68000e-03	7.40680e-28	5.24300e-29
106	1.00000e-01	3.16228e+03	1.000e+03	1.86000e-02	2.37840e-27	4.53560e-28
107	3.16228e-01	3.16228e+03	1.000e+03	3.46000e-02	7.49490e-27	5.45060e-27
108	1.00000e+00	3.16228e+03	1.000e+03	6.30000e-02	2.31620e-26	7.63980e-26
109	3.16228e+00	3.16228e+03	1.000e+03	1.13000e-01	7.05500e-26	1.05980e-24
110	1.00000e+01	3.16228e+03	1.000e+03	1.99000e-01	2.13260e-25	1.35180e-23
111	3.16228e+01	3.16228e+03	1.000e+03	3.44000e-01	6.43580e-25	1.53590e-22
112	1.00000e+02	3.16228e+03	1.000e+03	5.80000e-01	1.94630e-24	1.55690e-21
113	3.16228e+02	3.16228e+03	1.000e+03	9.36000e-01	5.90560e-24	1.42590e-20
114	1.00000e+03	3.16228e+03	1.000e+03	1.43000e+00	1.79670e-23	1.16730e-19
115	3.16228e+03	3.16228e+03	1.000e+03	2.07000e+00	5.50100e-23	8.43390e-19
116	1.00000e+04	3.16228e+03	1.000e+03	2.88000e+00	1.69990e-22	4.14540e-18
117	3.16228e+04	3.16228e+03	1.000e+03	5.36000e+00	5.31470e-22	1.18760e-17
118	1.00000e+05	3.16228e+03	1.000e+03	1.40000e+01	1.67440e-21	3.15300e-17
119	3.16228e+05	3.16228e+03	1.000e+03	2.80000e+01	5.28230e-21	1.84030e-16
120	1.00000e+06	3.16228e+03	1.000e+03	5.00000e+01	1.66990e-20	1.25830e-15
121	3.16228e+06	3.16228e+03	1.000e+03	8.39000e+01	5.27160e-20	7.19290e-15
122	1.00000e+07	3.16228e+03	1.000e+03	1.33000e+02	1.66700e-19	3.12920e-14
123	3.16228e+07	3.16228e+03	1.000e+03	1.99000e+02	5.27120e-19	1.12980e-13
124	1.00000e+08	3.16228e+03	1.000e+03	1.35000e+02	1.66880e-18	3.79600e-13
125	3.16228e+08	3.16228e+03	1.000e+03	2.33000e+02	5.28560e-18	1.23380e-12
126	1.00000e+09	3.16228e+03	1.000e+03	5.31000e+02	1.67320e-17	3.97770e-12
127	3.16228e+09	3.16228e+03	1.000e+03	1.36000e+03	5.30550e-17	1.28150e-11
128	1.00000e+10	3.16228e+03	1.000e+03	3.26000e+03	1.69240e-16	4.13420e-11
129	3.16228e+10	3.16228e+03	1.000e+03	7.23000e+03	5.49670e-16	1.34360e-10
130	1.00000e+11	3.16228e+03	1.000e+03	1.53000e+04	1.87650e-15	4.48000e-10
131	3.16228e+11	3.16228e+03	1.000e+03	3.14000e+04	7.13170e-15	1.59940e-09
132	1.00000e+12	3.16228e+03	1.000e+03	6.56000e+04	3.03740e-14	6.45080e-09
133	1.00000e-04	3.16228e+03	1.000e+04	1.07000e-04	2.10730e-30	2.49040e-33
134	3.16228e-04	3.16228e+03	1.000e+04	3.29000e-04	6.82600e-30	2.38460e-32
135	1.00000e-03	3.16228e+03	1.000e+04	1.00000e-03	2.35070e-29	2.24060e-31
136	3.16228e-03	3.16228e+03	1.000e+04	2.98000e-03	9.26230e-29	2.02750e-30
137	1.00000e-02	3.16228e+03	1.000e+04	8.38000e-03	4.29480e-28	1.68480e-29
138	3.16228e-02	3.16228e+03	1.000e+04	2.11000e-02	2.08780e-27	1.21720e-28
139	1.00000e-01	3.16228e+03	1.000e+04	4.73000e-02	9.27120e-27	7.82290e-28
140	3.16228e-01	3.16228e+03	1.000e+04	9.64000e-02	3.65490e-26	5.19190e-27
141	1.00000e+00	3.16228e+03	1.000e+04	1.85000e-01	1.31750e-25	4.47540e-26
142	3.16228e+00	3.16228e+03	1.000e+04	3.43000e-01	4.48410e-25	5.37140e-25
143	1.00000e+01	3.16228e+03	1.000e+04	6.23000e-01	1.47410e-24	7.51550e-24
144	3.16228e+01	3.16228e+03	1.000e+04	1.11000e+00	4.74920e-24	1.03710e-22
145	1.00000e+02	3.16228e+03	1.000e+04	1.96000e+00	1.51330e-23	1.30260e-21
146	3.16228e+02	3.16228e+03	1.000e+04	3.38000e+00	4.79370e-23	1.42010e-20
147	1.00000e+03	3.16228e+03	1.000e+04	5.67000e+00	1.51390e-22	1.29950e-19
148	3.16228e+03	3.16228e+03	1.000e+04	9.16000e+00	4.77200e-22	9.85120e-19
149	1.00000e+04	3.16228e+03	1.000e+04	1.43000e+01	1.50490e-21	6.10830e-18
150	3.16228e+04	3.16228e+03	1.000e+04	2.34000e+01	4.74750e-21	2.24170e-17
151	1.00000e+05	3.16228e+03	1.000e+04	4.81000e+01	1.49760e-20	4.80960e-17
152	3.16228e+05	3.16228e+03	1.000e+04	9.36000e+01	4.72890e-20	2.03560e-16
153	1.00000e+06	3.16228e+03	1.000e+04	1.70000e+02	1.49380e-19	1.26160e-15
154	3.16228e+06	3.16228e+03	1.000e+04	2.99000e+02	4.72070e-19	7.03120e-15
155	1.00000e+07	3.16228e+03	1.000e+04	5.14000e+02	1.49250e-18	3.06610e-14
156	3.16228e+07	3.16228e+03	1.000e+04	8.54000e+02	4.71770e-18	1.11640e-13
157	1.00000e+08	3.16228e+03	1.000e+04	1.36000e+03	1.49210e-17	3.75310e-13
158	3.16228e+08	3.16228e+03	1.000e+04	1.96000e+03	4.72280e-17	1.22520e-12
159	1.00000e+09	3.16228e+03	1.000e+04	1.31000e+03	1.49530e-16	3.98560e-12
160	3.16228e+09	3.16228e+03	1.000e+04	2.20000e+03	4.75350e-16	1.28890e-11
161	1.00000e+10	3.16228e+03	1.000e+04	5.14000e+03	1.52290e-15	4.19410e-11
162	3.16228e+10	3.16228e+03	1.000e+04	1.34000e+04	5.00970e-15	1.37730e-10
163	1.00000e+11	3.16228e+03	1.000e+04	3.24000e+04	1.77130e-14	4.64730e-10
164	3.16228e+11	3.16228e+03	1.000e+04	7.12000e+04	7.26910e-14	1.69420e-09
165	1.00000e+12	3.16228e+03	1.000e+04	1.44000e+05	3.51080e-13	7.23810e-09
166	1.00000e-04	3.16228e+03	1.000e+05	1.09000e-04	2.13020e-30	2.51960e-33
167	3.16228e-04	3.16228e+03	1.000e+05	3.43000e-04	6.99330e-30	2.50210e-32
168	1.00000e-03	3.16228e+03	1.000e+05	1.07000e-03	2.46360e-29	2.48270e-31
169	3.16228e-03	3.16228e+03	1.000e+05	3.29000e-03	1.01990e-28	2.38190e-30
170	1.00000e-02	3.16228e+03	1.000e+05	1.00000e-02	5.47630e-28	2.23900e-29
171	3.16228e-02	3.16228e+03	1.000e+05	2.98000e-02	3.70970e-27	2.02550e-28
172	1.00000e-01	3.16228e+03	1.000e+05	8.38000e-02	2.62730e-26	1.68070e-27
173	3.16228e-01	3.16228e+03	1.000e+05	2.11000e-01	1.60640e-25	1.20870e-26
174	1.00000e+00	3.16228e+03	1.000e+05	4.73000e-01	7.92570e-25	7.67940e-26
175	3.16228e+00	3.16228e+03	1.000e+05	9.63000e-01	3.28010e-24	4.99140e-25
176	1.00000e+01	3.16228e+03	1.000e+05	1.85000e+00	1.21160e-23	4.20870e-24
177	3.16228e+01	3.16228e+03	1.000e+05	3.43000e+00	4.18380e-23	4.96950e-23
178	1.00000e+02	3.16228e+03	1.000e+05	6.22000e+00	1.39020e-22	6.77260e-22
179	3.16228e+02	3.16228e+03	1.000e+05	1.11000e+01	4.52010e-22	8.80360e-21
180	1.00000e+03	3.16228e+03	1.000e+05	1.95000e+01	1.45190e-21	9.67070e-20
181	3.16228e+03	3.16228e+03	1.000e+05	3.37000e+01	4.63180e-21	8.01590e-19
182	1.00000e+04	3.16228e+03	1.000e+05	5.66000e+01	1.47150e-20	4.70710e-18
183	3.16228e+04	3.16228e+03	1.000e+05	9.27000e+01	4.66310e-20	2.12730e-17
184	1.00000e+05	3.16228e+03	1.000e+05	1.62000e+02	1.47560e-19	6.48550e-17
185	3.16228e+05	3.16228e+03	1.000e+05	3.00000e+02	4.66490e-19	2.14110e-16
186	1.00000e+06	3.16228e+03	1.000e+05	5.45000e+02	1.47480e-18	1.15660e-15
187	3.16228e+06	3.16228e+03	1.000e+05	9.75000e+02	4.66320e-18	6.38740e-15
188	1.00000e+07	3.16228e+03	1.000e+05	1.73000e+03	1.47500e-17	2.84520e-14
189	3.16228e+07	3.16228e+03	1.000e+05	3.02000e+03	4.66590e-17	1.06520e-13
190	1.00000e+08	3.16228e+03	1.000e+05	5.18000e+03	1.47550e-16	3.66900e-13
191	3.16228e+08	3.16228e+03	1.000e+05	8.61000e+03	4.66430e-16	1.21770e-12
192	1.00000e+09	3.16228e+03	1.000e+05	1.38000e+04	1.47550e-15	3.98190e-12
193	3.16228e+09	3.16228e+03	1.000e+05	1.99000e+04	4.67510e-15	1.29890e-11
194	1.00000e+10	3.16228e+03	1.000e+05	1.31000e+04	1.50130e-14	4.22840e-11
195	3.16228e+10	3.16228e+03	1.000e+05	2.19000e+04	4.95160e-14	1.39970e-10
196	1.00000e+11	3.16228e+03	1.000e+05	5.14000e+04	1.75550e-13	4.82620e-10
197	3.16228e+11	3.16228e+03	1.000e+05	1.34000e+05	7.24890e-13	1.83980e-09
198	1.00000e+12	3.16228e+03	1.000e+05	3.22000e+05	3.54050e-12	8.48870e-09
199	1.00000e-04	3.16228e+03	1.000e+06	1.10000e-04	2.13350e-30	3.20570e-33
200	3.16228e-04	3.16228e+03	1.000e+06	3.46000e-04	7.02680e-30	2.70990e-32
201	1.00000e-03	3.16228e+03	1.000e+06	1.09000e-03	2.50120e-29	2.51220e-31
202	3.16228e-03	3.16228e+03	1.000e+06	3.43000e-03	1.06610e-28	2.49960e-30
203	1.00000e-02	3.16228e+03	1.000e+06	1.07000e-02	6.02640e-28	2.48130e-29
204	3.16228e-02	3.16228e+03	1.000e+06	3.29000e-02	4.39280e-27	2.38000e-28
205	1.00000e-01	3.16228e+03	1.000e+06	1.00000e-01	3.67320e-26	2.23400e-27
206	3.16228e-01	3.16228e+03	1.000e+06	2.98000e-01	3.15450e-25	2.01170e-26
207	1.00000e+00	3.16228e+03	1.000e+06	8.38000e-01	2.46050e-24	1.64750e-25
208	3.16228e+00	3.16228e+03	1.000e+06	2.11000e+00	1.55830e-23	1.14810e-24
209	1.00000e+01	3.16228e+03	1.000e+06	4.73000e+00	7.79120e-23	6.86740e-24
210	3.16228e+01	3.16228e+03	1.000e+06	9.63000e+00	3.24270e-22	4.09490e-23
211	1.00000e+02	3.16228e+03	1.000e+06	1.85000e+01	1.20100e-21	3.12680e-22
212	3.16228e+02	3.16228e+03	1.000e+06	3.43000e+01	4.15390e-21	3.18640e-21
213	1.00000e+03	3.16228e+03	1.000e+06	6.22000e+01	1.38190e-20	3.41390e-20
214	3.16228e+03	3.16228e+03	1.000e+06	1.11000e+02	4.49740e-20	3.16330e-19
215	1.00000e+04	3.16228e+03	1.000e+06	1.95000e+02	1.44590e-19	2.34500e-18
216	3.16228e+04	3.16228e+03	1.000e+06	3.37000e+02	4.61630e-19	1.35690e-17
217	1.00000e+05	3.16228e+03	1.000e+06	5.74000e+02	1.46740e-18	5.60050e-17
218	3.16228e+05	3.16228e+03	1.000e+06	9.91000e+02	4.65060e-18	1.84770e-16
219	1.00000e+06	3.16228e+03	1.000e+06	1.74000e+03	1.47160e-17	8.67880e-16
220	3.16228e+06	3.16228e+03	1.000e+06	3.09000e+03	4.65440e-17	5.04070e-15
221	1.00000e+07	3.16228e+03	1.000e+06	5.51000e+03	1.47240e-16	2.42020e-14
222	3.16228e+07	3.16228e+03	1.000e+06	9.80000e+03	4.65820e-16	9.56990e-14
223	1.00000e+08	3.16228e+03	1.000e+06	1.73000e+04	1.47370e-15	3.44090e-13
224	3.16228e+08	3.16228e+03	1.000e+06	3.03000e+04	4.66210e-15	1.18820e-12
225	1.00000e+09	3.16228e+03	1.000e+06	5.19000e+04	1.47410e-14	4.03320e-12
226	3.16228e+09	3.16228e+03	1.000e+06	8.62000e+04	4.66110e-14	1.36500e-11
227	1.00000e+10	3.16228e+03	1.000e+06	1.38000e+05	1.47430e-13	4.63890e-11
228	3.16228e+10	3.16228e+03	1.000e+06	2.02000e+05	4.67260e-13	1.57080e-10
229	1.00000e+11	3.16228e+03	1.000e+06	1.34000e+05	1.60290e-12	4.99550e-10
230	3.16228e+11	3.16228e+03	1.000e+06	2.19000e+05	6.62090e-12	1.92730e-09
231	1.00000e+12	3.16228e+03	1.000e+06	5.12000e+05	3.28600e-11	9.40000e-09
232	1.00000e-04	3.16228e+03	1.000e+07	1.10000e-04	2.13390e-30	4.37090e-33
233	3.16228e-04	3.16228e+03	1.000e+07	3.46000e-04	7.03090e-30	3.85430e-32
234	1.00000e-03	3.16228e+03	1.000e+07	1.09000e-03	2.50660e-29	3.19930e-31
235	3.16228e-03	3.16228e+03	1.000e+07	3.46000e-03	1.07550e-28	2.70750e-30
236	1.00000e-02	3.16228e+03	1.000e+07	1.09000e-02	6.21320e-28	2.51110e-29
237	3.16228e-02	3.16228e+03	1.000e+07	3.43000e-02	4.73430e-27	2.49800e-28
238	1.00000e-01	3.16228e+03	1.000e+07	1.07000e-01	4.16550e-26	2.47640e-27
239	3.16228e-01	3.16228e+03	1.000e+07	3.29000e-01	3.81220e-25	2.36420e-26
240	1.00000e+00	3.16228e+03	1.000e+07	1.00000e+00	3.49290e-24	2.18950e-25
241	3.16228e+00	3.16228e+03	1.000e+07	2.98000e+00	3.09900e-23	1.90300e-24
242	1.00000e+01	3.16228e+03	1.000e+07	8.38000e+00	2.44380e-22	1.45210e-23
243	3.16228e+01	3.16228e+03	1.000e+07	2.11000e+01	1.55350e-21	9.20550e-23
244	1.00000e+02	3.16228e+03	1.000e+07	4.73000e+01	7.77790e-21	5.01770e-22
245	3.16228e+02	3.16228e+03	1.000e+07	9.63000e+01	3.23940e-20	2.62800e-21
246	1.00000e+03	3.16228e+03	1.000e+07	1.85000e+02	1.20100e-19	1.45080e-20
247	3.16228e+03	3.16228e+03	1.000e+07	3.43000e+02	4.17090e-19	8.57810e-20
248	1.00000e+04	3.16228e+03	1.000e+07	6.21000e+02	1.40950e-18	5.38430e-19
249	3.16228e+04	3.16228e+03	1.000e+07	1.11000e+03	4.77810e-18	3.63100e-18
250	1.00000e+05	3.16228e+03	1.000e+07	1.95000e+03	1.53180e-17	2.52180e-17
251	3.16228e+05	3.16228e+03	1.000e+07	3.39000e+03	5.00780e-17	1.43580e-16
252	1.00000e+06	3.16228e+03	1.000e+07	5.85000e+03	1.89140e-16	6.09440e-16
253	3.16228e+06	3.16228e+03	1.000e+07	1.01000e+04	9.56910e-16	2.76770e-15
254	1.00000e+07	3.16228e+03	1.000e+07	1.76000e+04	7.54460e-15	1.60130e-14
255	3.16228e+07	3.16228e+03	1.000e+07	3.10000e+04	1.14660e-14	7.72890e-14
256	1.00000e+08	3.16228e+03	1.000e+07	5.52000e+04	2.54250e-14	3.10930e-13
257	3.16228e+08	3.16228e+03	1.000e+07	9.81000e+04	7.84300e-14	1.16020e-12
258	1.00000e+09	3.16228e+03	1.000e+07	1.73000e+05	2.95020e-13	4.25300e-12
259	3.16228e+09	3.16228e+03	1.000e+07	3.02000e+05	1.24430e-12	1.57740e-11
260	1.00000e+10	3.16228e+03	1.000e+07	5.16000e+05	5.61650e-12	5.99070e-11
261	3.16228e+10	3.16228e+03	1.000e+07	8.54000e+05	2.62090e-11	2.33430e-10
262	1.00000e+11	3.16228e+03	1.000e+07	1.37000e+06	1.23500e-10	9.30540e-10
263	3.16228e+11	3.16228e+03	1.000e+07	2.07000e+06	5.61140e-10	3.68310e-09
264	1.00000e+12	3.16228e+03	1.000e+07	1.29000e+06	1.16980e-09	1.08390e-08
265	1.00000e-04	3.16228e+03	1.000e+08	1.10000e-04	2.13400e-30	5.00060e-33
266	3.16228e-04	3.16228e+03	1.000e+08	3.46000e-04	7.03170e-30	4.70970e-32
267	1.00000e-03	3.16228e+03	1.000e+08	1.10000e-03	2.50740e-29	4.36520e-31
268	3.16228e-03	3.16228e+03	1.000e+08	3.46000e-03	1.07670e-28	3.85210e-30
269	1.00000e-02	3.16228e+03	1.000e+08	1.09000e-02	6.24060e-28	3.19810e-29
270	3.16228e-02	3.16228e+03	1.000e+08	3.46000e-02	4.80380e-27	2.70630e-28
271	1.00000e-01	3.16228e+03	1.000e+08	1.09000e-01	4.33340e-26	2.50800e-27
272	3.16228e-01	3.16228e+03	1.000e+08	3.43000e-01	4.14160e-25	2.48550e-26
273	1.00000e+00	3.16228e+03	1.000e+08	1.07000e+00	3.97940e-24	2.43180e-25
274	3.16228e+00	3.16228e+03	1.000e+08	3.29000e+00	3.75420e-23	2.24090e-24
275	1.00000e+01	3.16228e+03	1.000e+08	1.00000e+01	3.47490e-22	1.93740e-23
276	3.16228e+01	3.16228e+03	1.000e+08	2.98000e+01	3.09350e-21	1.55560e-22
277	1.00000e+02	3.16228e+03	1.000e+08	8.38000e+01	2.44220e-20	1.13840e-21
278	3.16228e+02	3.16228e+03	1.000e+08	2.11000e+02	1.55310e-19	7.17130e-21
279	1.00000e+03	3.16228e+03	1.000e+08	4.73000e+02	7.77700e-19	3.83920e-20
280	3.16228e+03	3.16228e+03	1.000e+08	9.63000e+02	3.23940e-18	1.84740e-19
281	1.00000e+04	3.16228e+03	1.000e+08	1.85000e+03	1.20090e-17	8.51810e-19
282	3.16228e+04	3.16228e+03	1.000e+08	3.43000e+03	4.16170e-17	3.88500e-18
283	1.00000e+05	3.16228e+03	1.000e+08	6.21000e+03	1.38570e-16	1.76600e-17
284	3.16228e+05	3.16228e+03	1.000e+08	1.11000e+04	4.52300e-16	8.53670e-17
