ID	ndens	temp	phi	nedens	heat	cool
99	1.00000e+12	3.16228e+03	1.000e+02	1.51000e+05	3.63210e-15	5.04500e-08
100	1.00000e-04	3.16228e+03	1.000e+03	1.06000e-04	2.11150e-30	1.13320e-32
101	3.16228e-04	3.16228e+03	1.000e+03	3.13000e-04	6.76890e-30	9.73290e-32
102	1.00000e-03	3.16228e+03	1.000e+03	8.55000e-04	2.20870e-29	8.06010e-31
103	3.16228e-03	3.16228e+03	1.000e+03	2.08000e-03	7.32860e-29	5.95130e-30
104	1.00000e-02	3.16228e+03	1.000e+03	4.55000e-03	2.42870e-28	3.96660e-29
105	3.16228e-02	3.16228e+03	1.000e+03	9.16000e-03	7.94800e-28	2.55990e-28
106	1.00000e-01	3.16228e+03	1.000e+03	1.75000e-02	2.55940e-27	1.71920e-27
107	3.16228e-01	3.16228e+03	1.000e+03	3.23000e-02	8.08200e-27	1.24340e-26
108	1.00000e+00	3.16228e+03	1.000e+03	5.86000e-02	2.50510e-26	9.57950e-26
109	3.16228e+00	3.16228e+03	1.000e+03	1.04000e-01	7.66690e-26	7.61480e-25
110	1.00000e+01	3.16228e+03	1.000e+03	1.83000e-01	2.33350e-25	6.15300e-24
111	3.16228e+01	3.16228e+03	1.000e+03	3.15000e-01	7.10200e-25	5.07050e-23
112	1.00000e+02	3.16228e+03	1.000e+03	5.24000e-01	2.16480e-24	4.28410e-22
113	3.16228e+02	3.16228e+03	1.000e+03	8.31000e-01	6.57240e-24	3.66000e-21
114	1.00000e+03	3.16228e+03	1.000e+03	1.23000e+00	1.97480e-23	3.67290e-20
115	3.16228e+03	3.16228e+03	1.000e+03	1.65000e+00	6.06820e-23	4.42650e-19
116	1.00000e+04	3.16228e+03	1.000e+03	2.10000e+00	1.88080e-22	3.60250e-18
117	3.16228e+04	3.16228e+03	1.000e+03	3.29000e+00	5.89380e-22	2.52480e-17
118	1.00000e+05	3.16228e+03	1.000e+03	7.93000e+00	1.86350e-21	1.88630e-16
119	3.16228e+05	3.16228e+03	1.000e+03	1.57000e+01	5.89250e-21	1.45640e-15
120	1.00000e+06	3.16228e+03	1.000e+03	1.97000e+01	1.86300e-20	9.81520e-15
121	3.16228e+06	3.16228e+03	1.000e+03	2.24000e+01	5.89750e-20	5.40580e-14
122	1.00000e+07	3.16228e+03	1.000e+03	4.82000e+01	1.86560e-19	2.27120e-13
123	3.16228e+07	3.16228e+03	1.000e+03	1.13000e+02	5.90090e-19	8.10150e-13
124	1.00000e+08	3.16228e+03	1.000e+03	2.67000e+02	1.86650e-18	2.71610e-12
125	3.16228e+08	3.16228e+03	1.000e+03	5.90000e+02	5.90360e-18	8.93890e-12
126	1.00000e+09	3.16228e+03	1.000e+03	1.24000e+03	1.86710e-17	2.92490e-11
127	3.16228e+09	3.16228e+03	1.000e+03	2.53000e+03	5.90470e-17	9.55520e-11
128	1.00000e+10	3.16228e+03	1.000e+03	5.17000e+03	1.86730e-16	3.11830e-10
129	3.16228e+10	3.16228e+03	1.000e+03	1.09000e+04	5.90530e-16	1.01910e-09
130	1.00000e+11	3.16228e+03	1.000e+03	2.41000e+04	1.86760e-15	3.39280e-09
131	3.16228e+11	3.16228e+03	1.000e+03	5.91000e+04	5.90690e-15	1.20780e-08
132	1.00000e+12	3.16228e+03	1.000e+03	1.61000e+05	1.86840e-14	5.09410e-08
133	1.00000e-04	3.16228e+03	1.000e+04	1.09000e-04	2.14880e-30	2.06840e-32
134	3.16228e-04	3.16228e+03	1.000e+04	3.42000e-04	7.13840e-30	1.50810e-31
135	1.00000e-03	3.16228e+03	1.000e+04	1.06000e-03	2.57960e-29	1.12900e-30
136	3.16228e-03	3.16228e+03	1.000e+04	3.13000e-03	1.08590e-28	9.71550e-30
137	1.00000e-02	3.16228e+03	1.000e+04	8.54000e-03	5.24530e-28	8.04600e-29
138	3.16228e-02	3.16228e+03	1.000e+04	2.08000e-02	2.53130e-27	5.92870e-28
139	1.00000e-01	3.16228e+03	1.000e+04	4.54000e-02	1.09700e-26	3.92580e-27
140	3.16228e-01	3.16228e+03	1.000e+04	9.11000e-02	4.24000e-26	2.49540e-26
141	1.00000e+00	3.16228e+03	1.000e+04	1.74000e-01	1.51010e-25	1.63200e-25
142	3.16228e+00	3.16228e+03	1.000e+04	3.20000e-01	5.10810e-25	1.14330e-24
143	1.00000e+01	3.16228e+03	1.000e+04	5.78000e-01	1.67580e-24	8.61020e-24
144	3.16228e+01	3.16228e+03	1.000e+04	1.03000e+00	5.40430e-24	6.81240e-23
145	1.00000e+02	3.16228e+03	1.000e+04	1.80000e+00	1.72780e-23	5.53020e-22
146	3.16228e+02	3.16228e+03	1.000e+04	3.08000e+00	5.50040e-23	4.50680e-21
147	1.00000e+03	3.16228e+03	1.000e+04	5.11000e+00	1.74380e-22	3.55360e-20
148	3.16228e+03	3.16228e+03	1.000e+04	8.05000e+00	5.46970e-22	2.54120e-19
149	1.00000e+04	3.16228e+03	1.000e+04	1.18000e+01	1.69790e-21	2.33940e-18
150	3.16228e+04	3.16228e+03	1.000e+04	1.67000e+01	5.35250e-21	2.32820e-17
151	1.00000e+05	3.16228e+03	1.000e+04	2.98000e+01	1.69050e-20	1.78620e-16
152	3.16228e+05	3.16228e+03	1.000e+04	5.78000e+01	5.34180e-20	1.35470e-15
153	1.00000e+06	3.16228e+03	1.000e+04	1.02000e+02	1.68780e-19	9.32130e-15
154	3.16228e+06	3.16228e+03	1.000e+04	1.67000e+02	5.33430e-19	5.19280e-14
155	1.00000e+07	3.16228e+03	1.000e+04	1.96000e+02	1.68720e-18	2.20490e-13
156	3.16228e+07	3.16228e+03	1.000e+04	2.20000e+02	5.34180e-18	8.01500e-13
157	1.00000e+08	3.16228e+03	1.000e+04	4.66000e+02	1.69020e-17	2.66920e-12
158	3.16228e+08	3.16228e+03	1.000e+04	1.10000e+03	5.34660e-17	8.69810e-12
159	1.00000e+09	3.16228e+03	1.000e+04	2.64000e+03	1.69110e-16	2.82400e-11
160	3.16228e+09	3.16228e+03	1.000e+04	5.86000e+03	5.34990e-16	9.21480e-11
161	1.00000e+10	3.16228e+03	1.000e+04	1.23000e+04	1.69390e-15	3.02850e-10
162	3.16228e+10	3.16228e+03	1.000e+04	2.51000e+04	5.37670e-15	1.00320e-09
163	1.00000e+11	3.16228e+03	1.000e+04	5.12000e+04	1.71950e-14	3.40360e-09
164	3.16228e+11	3.16228e+03	1.000e+04	1.06000e+05	5.60460e-14	1.24320e-08
165	1.00000e+12	3.16228e+03	1.000e+04	2.32000e+05	1.88460e-13	5.35080e-08
166	1.00000e-04	3.16228e+03	1.000e+05	1.10000e-04	2.15310e-30	2.64780e-32
167	3.16228e-04	3.16228e+03	1.000e+05	3.46000e-04	7.18880e-30	2.43010e-31
168	1.00000e-03	3.16228e+03	1.000e+05	1.09000e-03	2.65100e-29	2.06540e-30
169	3.16228e-03	3.16228e+03	1.000e+05	3.42000e-03	1.20720e-28	1.50680e-29
170	1.00000e-02	3.16228e+03	1.000e+05	1.06000e-02	7.26230e-28	1.12820e-28
171	3.16228e-02	3.16228e+03	1.000e+05	3.13000e-02	5.17650e-27	9.70190e-28
172	1.00000e-01	3.16228e+03	1.000e+05	8.54000e-02	3.56140e-26	8.00710e-27
173	3.16228e-01	3.16228e+03	1.000e+05	2.08000e-01	2.05180e-25	5.83270e-26
174	1.00000e+00	3.16228e+03	1.000e+05	4.54000e-01	9.63910e-25	3.75630e-25
175	3.16228e+00	3.16228e+03	1.000e+05	9.11000e-01	3.86970e-24	2.28120e-24
176	1.00000e+01	3.16228e+03	1.000e+05	1.73000e+00	1.40540e-23	1.42560e-23
177	3.16228e+01	3.16228e+03	1.000e+05	3.20000e+00	4.81150e-23	9.80440e-23
178	1.00000e+02	3.16228e+03	1.000e+05	5.77000e+00	1.59310e-22	7.43080e-22
179	3.16228e+02	3.16228e+03	1.000e+05	1.03000e+01	5.17920e-22	5.83130e-21
180	1.00000e+03	3.16228e+03	1.000e+05	1.79000e+01	1.66770e-21	4.39640e-20
181	3.16228e+03	3.16228e+03	1.000e+05	3.07000e+01	5.34150e-21	2.97290e-19
182	1.00000e+04	3.16228e+03	1.000e+05	5.10000e+01	1.70220e-20	1.74320e-18
183	3.16228e+04	3.16228e+03	1.000e+05	8.05000e+01	5.36170e-20	9.17220e-18
184	1.00000e+05	3.16228e+03	1.000e+05	1.24000e+02	1.67140e-19	8.79040e-17
185	3.16228e+05	3.16228e+03	1.000e+05	2.08000e+02	5.28190e-19	1.01000e-15
186	1.00000e+06	3.16228e+03	1.000e+05	3.62000e+02	1.67040e-18	7.86260e-15
187	3.16228e+06	3.16228e+03	1.000e+05	6.27000e+02	5.28340e-18	4.65880e-14
188	1.00000e+07	3.16228e+03	1.000e+05	1.05000e+03	1.67020e-17	2.08110e-13
189	3.16228e+07	3.16228e+03	1.000e+05	1.69000e+03	5.28050e-17	7.69930e-13
190	1.00000e+08	3.16228e+03	1.000e+05	1.53000e+03	1.67120e-16	2.57850e-12
191	3.16228e+08	3.16228e+03	1.000e+05	2.20000e+03	5.28910e-16	8.64330e-12
192	1.00000e+09	3.16228e+03	1.000e+05	4.64000e+03	1.67360e-15	2.79260e-11
193	3.16228e+09	3.16228e+03	1.000e+05	1.10000e+04	5.29520e-15	9.05000e-11
194	1.00000e+10	3.16228e+03	1.000e+05	2.65000e+04	1.67700e-14	2.95770e-10
195	3.16228e+10	3.16228e+03	1.000e+05	5.91000e+04	5.32820e-14	9.81930e-10
196	1.00000e+11	3.16228e+03	1.000e+05	1.24000e+05	1.70900e-13	3.38500e-09
197	3.16228e+11	3.16228e+03	1.000e+05	2.51000e+05	5.61880e-13	1.28070e-08
198	1.00000e+12	3.16228e+03	1.000e+05	5.00000e+05	1.93210e-12	5.83490e-08
199	1.00000e-04	3.16228e+03	1.000e+06	1.10000e-04	2.15370e-30	2.90400e-32
200	3.16228e-04	3.16228e+03	1.000e+06	3.47000e-04	7.19450e-30	2.81170e-31
201	1.00000e-03	3.16228e+03	1.000e+06	1.10000e-03	2.65940e-29	2.64510e-30
202	3.16228e-03	3.16228e+03	1.000e+06	3.46000e-03	1.22430e-28	2.42910e-29
203	1.00000e-02	3.16228e+03	1.000e+06	1.09000e-02	7.67550e-28	2.06480e-28
204	3.16228e-02	3.16228e+03	1.000e+06	3.42000e-02	6.14070e-27	1.50590e-27
205	1.00000e-01	3.16228e+03	1.000e+06	1.06000e-01	5.40890e-26	1.12520e-26
206	3.16228e-01	3.16228e+03	1.000e+06	3.13000e-01	4.60820e-25	9.59790e-26
207	1.00000e+00	3.16228e+03	1.000e+06	8.54000e-01	3.39300e-24	7.74300e-25
208	3.16228e+00	3.16228e+03	1.000e+06	2.08000e+00	2.00380e-23	5.37640e-24
209	1.00000e+01	3.16228e+03	1.000e+06	4.54000e+00	9.50610e-23	3.21460e-23
210	3.16228e+01	3.16228e+03	1.000e+06	9.11000e+00	3.83270e-22	1.80650e-22
211	1.00000e+02	3.16228e+03	1.000e+06	1.73000e+01	1.39490e-21	1.08360e-21
212	3.16228e+02	3.16228e+03	1.000e+06	3.20000e+01	4.78200e-21	7.33890e-21
213	1.00000e+03	3.16228e+03	1.000e+06	5.77000e+01	1.58500e-20	5.18070e-20
214	3.16228e+03	3.16228e+03	1.000e+06	1.03000e+02	5.15720e-20	3.39220e-19
215	1.00000e+04	3.16228e+03	1.000e+06	1.79000e+02	1.66190e-19	1.97360e-18
216	3.16228e+04	3.16228e+03	1.000e+06	3.07000e+02	5.32660e-19	1.02860e-17
217	1.00000e+05	3.16228e+03	1.000e+06	5.12000e+02	1.69880e-18	4.68090e-17
218	3.16228e+05	3.16228e+03	1.000e+06	8.28000e+02	5.36290e-18	1.96870e-16
219	1.00000e+06	3.16228e+03	1.000e+06	1.32000e+03	1.67070e-17	2.30110e-15
220	3.16228e+06	3.16228e+03	1.000e+06	2.18000e+03	5.27430e-17	3.18680e-14
221	1.00000e+07	3.16228e+03	1.000e+06	3.70000e+03	1.66840e-16	1.73370e-13
222	3.16228e+07	3.16228e+03	1.000e+06	6.33000e+03	5.27960e-16	6.93380e-13
223	1.00000e+08	3.16228e+03	1.000e+06	1.06000e+04	1.66920e-15	2.46310e-12
224	3.16228e+08	3.16228e+03	1.000e+06	1.70000e+04	5.27850e-15	8.32790e-12
225	1.00000e+09	3.16228e+03	1.000e+06	2.00000e+04	1.66970e-14	2.72670e-11
226	3.16228e+09	3.16228e+03	1.000e+06	2.20000e+04	5.28770e-14	9.04620e-11
227	1.00000e+10	3.16228e+03	1.000e+06	4.64000e+04	1.67530e-13	2.95560e-10
228	3.16228e+10	3.16228e+03	1.000e+06	1.11000e+05	5.32320e-13	9.82250e-10
229	1.00000e+11	3.16228e+03	1.000e+06	2.67000e+05	1.70770e-12	3.41200e-09
230	3.16228e+11	3.16228e+03	1.000e+06	5.94000e+05	5.61770e-12	1.32300e-08
231	1.00000e+12	3.16228e+03	1.000e+06	1.23000e+06	1.93510e-11	6.34170e-08
232	1.00000e-04	3.16228e+03	1.000e+07	1.10000e-04	2.15450e-30	2.74380e-32
233	3.16228e-04	3.16228e+03	1.000e+07	3.47000e-04	7.19630e-30	2.87590e-31
234	1.00000e-03	3.16228e+03	1.000e+07	1.10000e-03	2.66060e-29	2.90130e-30
235	3.16228e-03	3.16228e+03	1.000e+07	3.47000e-03	1.22630e-28	2.81080e-29
236	1.00000e-02	3.16228e+03	1.000e+07	1.10000e-02	7.72460e-28	2.64460e-28
237	3.16228e-02	3.16228e+03	1.000e+07	3.46000e-02	6.27930e-27	2.42860e-27
238	1.00000e-01	3.16228e+03	1.000e+07	1.09000e-01	5.79210e-26	2.06320e-26
239	3.16228e-01	3.16228e+03	1.000e+07	3.42000e-01	5.54760e-25	1.49940e-25
240	1.00000e+00	3.16228e+03	1.000e+07	1.06000e+00	5.22360e-24	1.09930e-24
241	3.16228e+00	3.16228e+03	1.000e+07	3.13000e+00	4.55140e-23	8.85370e-24
242	1.00000e+01	3.16228e+03	1.000e+07	8.54000e+00	3.37620e-22	6.40510e-23
243	3.16228e+01	3.16228e+03	1.000e+07	2.08000e+01	1.99910e-21	3.91100e-22
244	1.00000e+02	3.16228e+03	1.000e+07	4.54000e+01	9.49350e-21	2.14680e-21
245	3.16228e+02	3.16228e+03	1.000e+07	9.11000e+01	3.82950e-20	1.17500e-20
246	1.00000e+03	3.16228e+03	1.000e+07	1.73000e+02	1.39410e-19	6.69750e-20
247	3.16228e+03	3.16228e+03	1.000e+07	3.20000e+02	4.78060e-19	3.88000e-19
248	1.00000e+04	3.16228e+03	1.000e+07	5.77000e+02	1.58500e-18	2.22330e-18
249	3.16228e+04	3.16228e+03	1.000e+07	1.03000e+03	5.15910e-18	1.21520e-17
250	1.00000e+05	3.16228e+03	1.000e+07	1.79000e+03	1.66310e-17	5.94510e-17
251	3.16228e+05	3.16228e+03	1.000e+07	3.08000e+03	5.33300e-17	2.55970e-16
252	1.00000e+06	3.16228e+03	1.000e+07	5.16000e+03	1.70160e-16	1.04030e-15
253	3.16228e+06	3.16228e+03	1.000e+07	8.38000e+03	5.37270e-16	4.51810e-15
254	1.00000e+07	3.16228e+03	1.000e+07	1.33000e+04	1.67150e-15	4.87330e-14
255	3.16228e+07	3.16228e+03	1.000e+07	2.19000e+04	5.27630e-15	4.84850e-13
256	1.00000e+08	3.16228e+03	1.000e+07	3.72000e+04	1.66910e-14	2.09650e-12
257	3.16228e+08	3.16228e+03	1.000e+07	6.35000e+04	5.28000e-14	7.64170e-12
258	1.00000e+09	3.16228e+03	1.000e+07	1.06000e+05	1.66960e-13	2.63910e-11
259	3.16228e+09	3.16228e+03	1.000e+07	1.71000e+05	5.27820e-13	8.91970e-11
260	1.00000e+10	3.16228e+03	1.000e+07	2.04000e+05	1.66900e-12	2.94860e-10
261	3.16228e+10	3.16228e+03	1.000e+07	2.22000e+05	5.30640e-12	9.92060e-10
262	1.00000e+11	3.16228e+03	1.000e+07	4.63000e+05	1.70000e-11	3.48560e-09
263	3.16228e+11	3.16228e+03	1.000e+07	1.11000e+06	5.56850e-11	1.38820e-08
264	1.00000e+12	3.16228e+03	1.000e+07	2.65000e+06	1.90930e-10	6.96490e-08
265	1.00000e-04	3.16228e+03	1.000e+08	1.10000e-04	2.16080e-30	2.28870e-32
266	3.16228e-04	3.16228e+03	1.000e+08	3.48000e-04	7.20580e-30	2.52360e-31
267	1.00000e-03	3.16228e+03	1.000e+08	1.10000e-03	2.66260e-29	2.74140e-30
268	3.16228e-03	3.16228e+03	1.000e+08	3.47000e-03	1.22710e-28	2.87520e-29
269	1.00000e-02	3.16228e+03	1.000e+08	1.10000e-02	7.73210e-28	2.90100e-28
270	3.16228e-02	3.16228e+03	1.000e+08	3.47000e-02	6.29560e-27	2.81040e-27
271	1.00000e-01	3.16228e+03	1.000e+08	1.10000e-01	5.83780e-26	2.64380e-26
272	3.16228e-01	3.16228e+03	1.000e+08	3.46000e-01	5.68290e-25	2.42570e-25
273	1.00000e+00	3.16228e+03	1.000e+08	1.09000e+00	5.60380e-24	2.05110e-24
274	3.16228e+00	3.16228e+03	1.000e+08	3.42000e+00	5.48840e-23	1.44950e-23
275	1.00000e+01	3.16228e+03	1.000e+08	1.06000e+01	5.20530e-22	9.55390e-23
276	3.16228e+01	3.16228e+03	1.000e+08	3.13000e+01	4.54620e-21	6.55590e-22
277	1.00000e+02	3.16228e+03	1.000e+08	8.54000e+01	3.37530e-20	4.29290e-21
278	3.16228e+02	3.16228e+03	1.000e+08	2.08000e+02	1.99940e-19	2.58120e-20
279	1.00000e+03	3.16228e+03	1.000e+08	4.54000e+02	9.49850e-19	1.42500e-19
280	3.16228e+03	3.16228e+03	1.000e+08	9.11000e+02	3.83360e-18	7.50710e-19
281	1.00000e+04	3.16228e+03	1.000e+08	1.73000e+03	1.39720e-17	3.87540e-18
282	3.16228e+04	3.16228e+03	1.000e+08	3.20000e+03	4.80240e-17	1.93280e-17
283	1.00000e+05	3.16228e+03	1.000e+08	5.77000e+03	1.59520e-16	9.04090e-17
284	3.16228e+05	3.16228e+03	1.000e+08	1.03000e+04	5.21560e-16	3.99160e-16
