ID	ndens	temp	phi	nedens	heat	cool
1	1.00000e-04	3.16228e+03	1.000e+00	4.39000e-05	1.46270e-30	7.36310e-34
2	3.16228e-04	3.16228e+03	1.000e+00	1.01000e-04	4.22360e-30	5.47100e-33
3	1.00000e-03	3.16228e+03	1.000e+00	2.21000e-04	1.22480e-29	4.81830e-32
4	3.16228e-03	3.16228e+03	1.000e+00	4.63000e-04	3.55730e-29	5.38250e-31
5	1.00000e-02	3.16228e+03	1.000e+00	9.32000e-04	1.02500e-28	7.09490e-30
6	3.16228e-02	3.16228e+03	1.000e+00	1.82000e-03	2.90520e-28	9.75760e-29
7	1.00000e-01	3.16228e+03	1.000e+00	3.49000e-03	8.07640e-28	1.28960e-27
8	3.16228e-01	3.16228e+03	1.000e+00	6.53000e-03	2.20750e-27	1.56770e-26
9	1.00000e+00	3.16228e+03	1.000e+00	1.20000e-02	5.96000e-27	1.72650e-25
10	3.16228e+00	3.16228e+03	1.000e+00	2.14000e-02	1.59680e-26	1.73840e-24
11	1.00000e+01	3.16228e+03	1.000e+00	3.67000e-02	4.26120e-26	1.63840e-23
12	3.16228e+01	3.16228e+03	1.000e+00	5.94000e-02	1.13600e-25	1.45890e-22
13	1.00000e+02	3.16228e+03	1.000e+00	8.96000e-02	3.03410e-25	1.20810e-21
14	3.16228e+02	3.16228e+03	1.000e+00	1.23000e-01	8.11330e-25	8.61070e-21
15	1.00000e+03	3.16228e+03	1.000e+00	1.47000e-01	2.14820e-24	4.43240e-20
16	3.16228e+03	3.16228e+03	1.000e+00	1.60000e-01	6.35530e-24	2.00140e-19
17	1.00000e+04	3.16228e+03	1.000e+00	2.09000e-01	1.99030e-23	1.10150e-18
18	3.16228e+04	3.16228e+03	1.000e+00	5.88000e-01	6.28770e-23	4.18510e-18
19	1.00000e+05	3.16228e+03	1.000e+00	2.16000e+00	1.99030e-22	2.15220e-17
20	3.16228e+05	3.16228e+03	1.000e+00	4.60000e+00	6.28060e-22	1.60000e-16
21	1.00000e+06	3.16228e+03	1.000e+00	7.67000e+00	1.97430e-21	1.22820e-15
22	3.16228e+06	3.16228e+03	1.000e+00	8.95000e+00	6.21570e-21	7.12490e-15
23	1.00000e+07	3.16228e+03	1.000e+00	1.10000e+01	1.98450e-20	3.22880e-14
24	3.16228e+07	3.16228e+03	1.000e+00	2.56000e+01	6.27590e-20	1.14800e-13
25	1.00000e+08	3.16228e+03	1.000e+00	5.74000e+01	1.98510e-19	3.81180e-13
26	3.16228e+08	3.16228e+03	1.000e+00	1.29000e+02	6.27840e-19	1.23510e-12
27	1.00000e+09	3.16228e+03	1.000e+00	2.81000e+02	1.98560e-18	3.96580e-12
28	3.16228e+09	3.16228e+03	1.000e+00	5.92000e+02	6.27940e-18	1.27600e-11
29	1.00000e+10	3.16228e+03	1.000e+00	1.24000e+03	1.98580e-17	4.14440e-11
30	3.16228e+10	3.16228e+03	1.000e+00	2.63000e+03	6.27980e-17	1.36390e-10
31	1.00000e+11	3.16228e+03	1.000e+00	5.87000e+03	1.98590e-16	4.58210e-10
32	3.16228e+11	3.16228e+03	1.000e+00	1.43000e+04	6.28020e-16	1.58840e-09
33	1.00000e+12	3.16228e+03	1.000e+00	3.96000e+04	1.98610e-15	6.04510e-09
34	1.00000e-04	3.16228e+03	1.000e+01	5.26000e-05	1.56000e-30	9.42480e-34
35	3.16228e-04	3.16228e+03	1.000e+01	1.18000e-04	4.44150e-30	6.57470e-33
